Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-17
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set|2014-10-20
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set|2014-10-20
BI Developer|Billing Analytics%%%Net Invoice $$ by MPC%%%Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Not Set||2014-10-21
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-21
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-21
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-22
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-22
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-23
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Dashboard%%%Not Set|Stock Analytics%%%Fishtape Transit Dashboard%%%Not Set||2014-10-23
BI Developer|Billing Analytics%%%Net Invoice $$ by MPC%%%Net Invoice $$ by Major Product Category - Detail|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|Billing Analytics%%%Net Invoice $$ by MPC%%%Net Invoice $$ by Major Product Category - Detail||2014-10-24
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-24
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock ||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-24
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)%%%Key Cust Gross Ord YTD $$ by Cust Hier (Communications)|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA)|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Cust Hier 2||2014-10-27
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Electrical) %%%Key Cust Gross Ord YTD $$ by Cust Hier (Electrical)|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA)|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Cust Hier 2||2014-10-27
BI Developer|Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared Accts)%%%Key Cust Gross Ord YTD $$ by Cust Hier (Shared)|||Sales Analysis%%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA) %%%Key Cust Gross Ord YTD $$ by Cust Hier (FusionOps NA)|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Cust Hier 1||2014-10-27
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit|2014-10-27
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock ||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit|2014-10-27
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|Billing Analytics%%%Net Invoice $$ by MPC%%%Net Invoice $$ by Major Product Category - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||2014-10-28
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-28
VP & CIO|Billing Analytics%%%Buying Group Gross Inv $$ (Communications) MOR/GDP%%%Buying Group Gross Inv $$ (Communications)|Billing Analytics%%%Buying Group Gross Inv $$ (FusionOps NA) MOR/GDP%%%Buying Group Gross Inv $$ (FusionOps NA)|||||2014-10-28
BI Developer|Sales Analysis%%%FusionOps  Lead-time Analysis%%%Products with Most Under Lead-time Orders||Sales Analysis%%%FusionOps  Lead-time Analysis%%%Customers with Most Under Lead-time Orders|Billing Analytics%%%Net Inv Drill Down Report - Mark H%%%Net Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Net Inv Drill Down Report - Mark H%%%Net Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Net Inv Drill Down Report - Mark H%%%Net Inv YTD $$ by Cust Hier Level 1 - Detail|2014-10-29
BI Developer|Sales Analysis%%%FusionOps  Lead-time Analysis%%%Under Lead-time Order Trends||Sales Analysis%%%FusionOps  Lead-time Analysis%%%Customers with Most Under Lead-time Orders|Billing Analytics%%%Net Inv Drill Down Report - Mark H%%%Net Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Net Inv Drill Down Report - Mark H%%%Net Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Net Inv Drill Down Report - Mark H%%%Net Inv YTD $$ by Cust Hier Level 1 - Detail|2014-10-29
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-29
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock ||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-29
BI Developer|Purchasing Analytics%%%FusionOps Past Due Analysis%%%Average Past Dues Days For Most Ordered Parts||||Purchasing Analytics%%%FusionOps Open Orders Analysis%%%Open Orders - Payment Terms||2014-10-30
BI Developer|Purchasing Analytics%%%FusionOps Past Due Analysis%%%Vendors With Most Past Dues||||Purchasing Analytics%%%FusionOps Open Orders Analysis%%%Open Orders by Future Quarters ||2014-10-30
BI Developer|Purchasing Analytics%%%FusionOps Past Due Analysis%%%Weekly Past Due||||Purchasing Analytics%%%FusionOps Open Orders Analysis%%%Open Orders - Top Buyer||2014-10-30
BI Developer|Purchasing Analytics%%%FusionOps Past Due Analysis%%%% Delivery Quantity Now Past Due||||Purchasing Analytics%%%FusionOps Open Orders Analysis%%%Open Orders - Material Group||2014-10-30
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock ||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-30
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-30
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|Billing Analytics%%%Net Invoice $$ by MPC%%%Net Invoice $$ by Major Product Category - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 1||2014-10-31
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-10-31
Production Clerk|Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock ||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-11-03
Production Clerk|Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Dashboard%%%Unrestricted stock |Stock Analytics%%%Fishtape Transit Dashboard%%%In transit||2014-11-03
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1||||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1 - Detail|2014-11-05
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Name||||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1 - Detail|2014-11-05
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 3||||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1 - Detail|2014-11-05
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 2||||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1 - Detail|2014-11-05
BI Developer|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail||Billing Analytics%%%Net Inv - Major Product Hier%%%Net Inv YTD $$ by Major Prod Hier - Detail|2014-11-06
BI Developer|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Month - Detail||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||Billing Analytics%%%Net Inv - Major Product Hier%%%Net Inv YTD $$ by Major Prod Hier - Detail|2014-11-06
Customer Master Specialist|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 3|||Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Name|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|2014-11-06
Customer Master Specialist|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|||Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Name|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|2014-11-06
Customer Master Specialist|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 2|||Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Name|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|Sales Analysis%%%Drill down reports Ord YTD $$ Gross%%%Gross Ord YTD $$ by Cust Hier 1|2014-11-06
System Specialist|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Distributor Center Orders - Ord $$ and Ord Count|Sales Analysis%%%Distributor Center Orders - Ord $$ and Qty%%%Distributor Center Orders - Ord $$ and Ord Count by Cust Hier 1|Sales Analysis%%%Ord $$ and Qty by Customer PO Type%%%Ord $$ and Count by Customer PO Type|Sales Analysis%%%Ord $$ and Qty by Industry Code%%%Ord $$ and Count by Industry Code|Sales Analysis%%%Ord $$ and Qty by Customer PO Type%%%Ord $$ and Count by Customer PO Type||2014-11-06
BI Developer|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Month - Detail||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail|||2014-11-07
BI Developer|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail|||2014-11-07
BI Developer|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|2014-11-10
BI Developer|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net - For Validation%%%Net Ord YTD $$ by  Cust Hier 1 - Detail|2014-11-11
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 3||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Cust Hier Level 1||2014-11-12
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Name||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Cust Hier Level 3||2014-11-12
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Cust Hier Level 2||2014-11-12
BI Developer|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 2||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Cust Hier Level 3||2014-11-12
BI Developer|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Month - Detail||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||2014-11-14
BI Developer|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||2014-11-14
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|Billing Analytics%%%Net Inv - Major Product Hier%%%Net Inv YTD $$ by Major Prod Hier - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail||2014-12-01
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by PH 2 - Detail||2014-12-02
BI Developer|Billing Analytics%%%Net Inv - Major Product Hier%%%Net Inv YTD $$ by Major Prod Hier - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family YTD $$ - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 3||2014-12-02
Sr. IT Manager|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 2||||Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Catalog# - Detail||2014-12-02
Sr. IT Manager|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by PH 1 - Detail||||Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by PH 3 - Detail||2014-12-02
Sr. IT Manager|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by PH 2 - Detail||||Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By Catalog#||2014-12-02
Sr. IT Manager|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 1||||Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 3||2014-12-02
BI Developer|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary||2014-12-03
BI Developer|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Month - Detail||Sales Analysis%%%Net Ord $$ by Major Product Hierarchies%%%Net Ord $$ by MPC - Detail|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ by Material Pricing Group Family - Detail|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary||2014-12-03
Sr. IT Manager|Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 1||Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Net Ord YTD $$ By PH 3|||Sales Analysis%%%Drill down reports Ord YTD $$ Net%%%Top Ten Net Ord YTD $$ By Catalog#s based on Cur Yr $$|2014-12-03
